id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,text,dataset,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
476,True,False,False,False,False,False,False,False,"So the ladies get Magic Mike XXL, can us guys have Magic Michelle 36DD? No because the feminists would shut it down. #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
479,True,False,False,False,False,True,False,False,"I still cannot get over how much women are degraded in media, sports, and the business world simply because of who we are #SemST",test,True,True,False,False,False,False,False,False,True,True,False,False
484,True,False,False,False,False,False,False,False,FEMINIST WHO TOOK PHOTOS OF MEN'S  CROTCHES SHOULD BE CHARGED.  #MANSPREADING #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
485,True,False,False,False,False,False,False,False,Evidence that modern feminism is stupid and pointless - #Manspreading . #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
489,False,False,False,False,True,False,False,False,Just watched the frickin' awesome interview with @caitlinmoran and @lenadunham ! What a breath of fresh air those two ladies are!! #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
491,True,False,False,False,False,False,False,False,"You are NOT a feminist if you are a racist. If you don't stand for all girls of every color, shape, size then u ain't a feminist #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
495,True,False,False,False,False,False,False,False,"Nice job referring to a human being as an ""It"" #DolphZiggler. #WomensWrestling #RawChicago #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
496,False,False,False,False,True,False,False,False,@KatTimpf @ShannonBream great review. Thanks for your report! Excellent rebuttal of #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
497,True,False,False,False,False,False,False,False,"MARRIAGE for a man is MURDERAGE, That's right MURDER'RAGE! Women have ruined the trust of men, and destabilized their own future. #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
499,True,False,False,False,False,False,False,False,You think its hard to give birth? Bitch have u ever tried to shave a pair of balls? #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
505,False,False,True,False,False,False,False,False,your mother did not carry you for 9 months so you could yell 'suck my dick' at me from your car #SemST,test,False,False,True,True,False,False,False,False,False,False,False,False
514,True,False,False,False,False,False,False,False,Women want to be treated as equals until they get hit after hitting a man first. BULL SHIT! MOTHA FUCK #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
521,False,False,False,False,True,False,False,False,"Everyone quick, feminists are a minority now! lol #SemST",test,False,False,False,False,False,False,True,True,False,False,False,False
523,False,True,False,False,False,False,False,False,"Seriously considering writing an article on the ban of school skirts at a secondary school, any thoughts would be appreciated :) #SemST",test,False,False,False,False,False,False,False,True,False,False,False,False
527,False,False,True,False,False,False,False,False,"EEWWW! Drawing attention to women's health issues like breast, ovarian, and uterine cancer?!!? #feminismiscruelty #SemST",test,False,False,True,True,False,False,False,False,False,False,False,False
528,True,False,False,False,False,False,False,False,Helping getting laws for both patents to get paid maternity leave???!! WHEN WILL THIS MADNESS STOP?!?!?? #feminismiscruelty #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
537,True,False,False,False,False,False,False,False,@ZachCityy @aribentz Dad I'm running away n never coming back!!! #fuck12 #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
538,True,False,True,False,False,False,False,False,"UGH I am SICK to DEATH of this whole bitches wanting ""equality"" thing like stfu u DUMB CUNT #feminismiscruelty #SemST",test,True,True,True,True,False,False,False,False,False,False,False,False
550,False,False,False,False,True,False,False,False,"@NAFEDUDE I'm just sharing a laugh with my buddies, ur points are laughable, laughing is good 4 health =)  #SemST",test,False,False,False,False,False,False,True,True,False,False,False,False
554,True,False,False,False,False,False,False,False,"When guys text hella girls it's fine but when girls text guys they get called ""thots #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
556,False,False,False,False,True,False,False,False,"Great to see the progress we're all making. May that continue, until this becomes an antiquated issue. #HeForShe #GirlPower #SemST",test,False,False,False,False,False,False,True,True,False,False,False,False
557,False,False,False,False,True,False,False,False,HAPPY BIRTHDAY TO ONE OF MY FAV PEOPLE WHO HAS GREAT VIEWS & IS A FELLOW SUPREME COURT CUTIE I LOVE YOU @maddylinder #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
573,True,False,False,False,False,False,False,False,Bieber showed off his butt and no one slut shamed him but god forbid if we women wear shorts #doublestandards #sexism #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
575,True,False,False,False,False,False,False,False,"If a man wants abortion but the woman wants to keep it, why on earth should he pay for child support? #doublestandards #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
581,True,False,False,False,False,False,False,False,"I hate it when ignorant losers say ""another feminist cured."" I don't need to be cured for wanting to be treated like a person. #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
585,True,False,False,False,False,False,False,False,@Paula0422 btw if you like Chris Brown I WILL SET YOU TO FLAMES WITH MY SPARK FARTS! #rhianna #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
590,True,False,False,False,False,False,False,False,"I decided to watch The Stepford Wives and I hope the women go back to normal and smash the patriarchy it's big, dumb face. #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
591,True,False,False,False,False,False,False,False,@Lauren_Southern @PressForTruth @moen_tim spank them feminist fascists! #SpankAFeminist  #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
595,True,False,False,False,False,False,False,False,@watchyoomouth_ @SCbchbum are you fucking KIDDING ME? so you're saying that justifies rape? #rapeculture #smdh #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
604,True,False,False,False,False,False,False,False,@PH4NT4M @MarcusChoOo @CheyenneWYN women. The term is women. Misogynist! #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
607,True,False,False,False,False,False,False,False,Feminism is a hate group!! - anti fem Twitter user that does nothing but harass and spread hate. #SemST,test,True,True,False,False,False,False,False,False,False,False,False,False
610,False,False,False,False,True,False,False,False,Saw something about Facebook moving the gender icons around. Women are officially not living in the shadow of a man! #InternetWin #SemST,test,False,False,False,False,False,False,True,True,False,False,False,False
620,False,False,True,True,False,False,False,False,A fictional character been raped and abused oppress me. Censor pls!! #thisoppresseswomen  #SemST,test,False,False,True,True,True,True,False,False,False,False,False,False
623,True,False,False,False,False,False,False,False,"Feminists, SJWs and other authoritarian Marxists = slimy f**ks bent on world domination. Just gotta say it. #SemST",test,True,True,False,False,False,False,False,False,False,False,False,False
